team_size,avg_monthly_projects,avg_project_value,client_rating,deadline_meeting_rate,communication_score,dispute_count,contract_extension_rate,is_churned
7,5,302.8392382664347,4.716488603755996,0.6833188500482282,6.056992404598756,0,0.12857726079687848,1
2,3,443.16898041424054,3.5273563808752746,0.8095607000233481,6.918639081608444,3,0.6974612672267269,1
4,3,738.9525723753875,4.010761049553697,0.5796974423857011,3.830693697265067,0,0.5062310360908802,0
9,3,678.9294375147745,4.075046701547068,0.9840110860228694,8.690990687247286,0,0.025632249884422587,0
12,6,225.42810970378724,3.543457354501183,0.9573746643638301,5.683191510779255,0,0.9247474758643617,1
14,6,570.2959800704404,2.860780109218704,0.5834750895172346,4.395077804475518,3,0.8518368088189332,0
2,3,104.35495012503793,2.733898517280839,0.5605777306304927,0.6724063405203662,0,0.5242579279038355,0
10,5,509.3869804120739,2.5416788764990828,0.5427042414041326,4.6468946844516505,0,0.22894233613944526,0
9,2,879.5534033491954,4.6838356606130365,0.9547218320183155,8.207358408157303,1,0.12162289068009424,1
10,4,310.42145654620276,3.0911872805967366,0.5968119048977304,6.145410182213155,1,0.3633924794321266,1
5,3,333.1353909016836,3.02876687320442,0.7081424642721774,8.321624537291184,3,0.2554282810460905,1
2,2,652.8059563145719,4.340088501065164,0.7244256828260015,4.940116705993056,2,0.5066912010062987,0
4,4,191.43969695807084,3.3000402827184794,0.7995055221067837,1.1846170509448184,3,0.966409296123429,0
12,1,373.44899402299217,3.7651117310295916,0.5358676718737125,0.1363984583588107,1,0.5749534932296414,0
12,3,619.2882275163505,2.9062776632436407,0.6133793087002579,3.032195467185912,0,0.8899310558900979,1
7,1,373.1428304621194,4.899364303654924,0.965745193459463,6.979904714977925,1,0.6508788374957772,0
12,3,452.8060025578057,4.628953500043093,0.9542050536342848,7.902599039416938,2,0.47524652658720046,0
13,3,648.8371420630069,4.659474057412508,0.8906453237028461,2.9575283462032944,1,0.8546075627333712,0
8,1,584.3092167073122,3.516934371430013,0.5097006228091077,4.956539208832471,2,0.4713681101729975,0
3,2,553.3636792590804,4.405903034267932,0.6635033842480511,4.211189044340816,1,0.868628170510361,1
14,4,432.17554414599226,2.8596903884744505,0.813979367671454,4.105227843514278,0,0.2915767695757653,0
1,2,574.0122230537911,2.521547506479451,0.6375951058867378,2.313487132001505,0,0.12881307376298812,1
4,5,475.25346398004865,2.54993233144507,0.9547933475268886,1.3637110502945837,2,0.8553144643629383,0
2,0,591.5611219851569,3.966504343511401,0.816944730916221,1.9668855823121312,0,0.5874151637926668,1
8,3,400.61359497640433,3.6384872631198517,0.5359533586582228,0.553323871633461,2,0.8890923982489601,1
4,2,463.4862051240918,3.7950383722712995,0.9545027944178515,1.9813074182357704,0,0.9378272069923832,0
2,0,302.0084414895972,2.5186578510430486,0.9788833290881113,0.09200897625379456,1,0.053628390371449175,1
14,2,492.99847799875283,3.556716549143564,0.5388562091958627,6.272584006359782,0,0.5009693018588683,0
6,2,337.799827274231,4.295170403002152,0.7661801174306575,3.163754073876829,1,0.37496454907452925,1
6,4,277.1907099676013,3.6067342549185897,0.6516821411070852,9.731447114269086,2,0.6258583970701171,1
10,2,551.7322295710776,4.330548015780556,0.6964195382407012,1.9371705077629786,3,0.7935911972023235,1
4,1,542.5479551715321,3.082547410992087,0.589825608977671,3.458285703095939,1,0.28059021597436895,0
6,1,656.5747469897145,4.5328550112043136,0.7890360510062062,3.5784115864153323,1,0.5567983843731716,0
13,0,413.77488608498015,3.9710781011336307,0.9789896766244452,0.0845149606246054,1,0.7087285799048996,0
2,2,581.6105693673511,3.0269077485747653,0.7515363001358045,8.39207953039459,0,0.13443108283573402,0
10,4,610.1595144547326,3.091801189634582,0.5414572906972406,0.3199446014432472,2,0.8140669059512669,1
12,3,588.9547615663189,4.0700761614238425,0.8100006667387042,9.401798347292413,1,0.6061095998529731,1
2,5,334.86926343957157,4.574848983031108,0.6701114972256286,8.920743510936207,1,0.9495374371136518,1
10,5,529.8726964542378,3.539069455072888,0.9279625947956489,5.355219160859636,0,0.3395289191306933,0
14,3,572.8280592109322,3.145751072818981,0.7173390741582351,5.435955749112921,2,0.10814594233719865,1
4,4,501.4356933815884,4.667529017276501,0.5964198044711229,6.537779229561563,2,0.5065012010369253,1
14,1,100.0,4.173170729377087,0.5955528113455725,3.8705001193488697,0,0.08581077170943885,1
8,3,532.097924794696,3.6202137182076912,0.8843820903605801,6.472222833978555,1,0.9695265233240068,0
14,4,942.5062078794484,3.7197504881982546,0.63279379915368,0.4476838868848687,0,0.03868495825719154,0
7,4,427.9921462486035,3.0106411698409907,0.8836166970796115,0.5404762734972657,1,0.753503901107308,0
12,3,354.3845804289358,4.06700657516211,0.6029436553832996,4.572304196195444,0,0.525102398142244,0
9,2,574.6697119422796,3.3968562763572216,0.6608431843506547,5.49622301106035,2,0.3686206524982887,0
14,2,562.4756420933144,4.989112941685873,0.7327434862198496,8.87817640335819,2,0.06584216450865465,1
8,3,738.5470330832829,3.7004587881547195,0.9715979248467254,1.0466063390789626,1,0.6221669241736077,0
5,3,248.42636881822244,3.714714015474033,0.9658657123769123,8.226479271938894,1,0.5852203293909553,0
13,4,646.2760505149985,3.91462946852668,0.6034359377111439,2.100473372920696,3,0.28088327306759975,0
2,0,618.0844122502926,4.791890007796867,0.6791095206215364,3.9408364851003186,0,0.9102217014103121,1
5,2,471.57069261189076,4.502045249649376,0.5746996942268862,3.166024348274129,0,0.3041100073428369,1
8,4,567.737463584338,3.6278251744946033,0.7549925396567485,4.00155272865399,1,0.44972541059210613,1
10,2,705.8914963196714,4.29674816493199,0.7302912753473333,1.5049549807258555,1,0.5437624559186557,0
9,4,674.46307600569,3.965588746951904,0.9503800812253662,5.03570074403555,1,0.1002318781762861,0
12,3,271.3961375852543,3.7309176217531226,0.9650026888955363,8.016425898313672,3,0.9321617192136323,1
12,2,664.0316373510968,2.9807894319608765,0.691783695503646,4.415340103788969,1,0.3745361524510411,0
12,3,487.0622789934963,3.6598406586372274,0.7458689715094947,4.906135758981991,0,0.08077921387434361,0
13,7,514.574819603103,3.1145464675564365,0.9481181245730665,8.487675852813142,0,0.38729117367532995,0
9,3,514.6393982003389,4.787105374629137,0.9033539038725307,7.060581146380308,1,0.6002025470925807,0
13,5,469.951402240348,3.3385170337408674,0.5018281556723246,4.9045440851978475,1,0.5136526718213296,1
13,8,738.341499421413,4.880660036333431,0.6600297820917913,2.5769564818917967,0,0.694541974037274,0
1,1,483.2564080301576,3.832638225236778,0.710887120968063,8.849267468449666,0,0.05548394206791063,0
9,2,276.09077432336625,4.078860946690401,0.6148581418416159,5.770204016905583,0,0.2845406102720561,0
7,2,421.29402880605426,3.8573511112233194,0.5997858079479694,2.2114761011069337,0,0.8192305768401023,0
9,1,535.7389433620951,2.8234515424167523,0.5188922532978398,2.691197526380104,0,0.07989368779136086,0
8,3,745.8429568594102,3.439553047519852,0.8216848625348803,8.03133088936246,0,0.8554859546959576,0
1,4,620.6189369897667,2.74786528069406,0.6312551452415829,0.4414556208745546,1,0.09189609207710625,0
12,1,329.8929442505912,4.057385110458455,0.5261735892156565,9.9209218702882,1,0.8344542148916962,0
8,7,997.0379833357783,3.6171854880010974,0.6154896552640319,1.3035167971479178,2,0.3607884010787267,0
8,6,552.9550621955959,4.444962428927342,0.9009569764180633,7.960685253969374,1,0.6122090632572158,0
11,2,755.078147599803,3.0511762024984246,0.9257445908232733,3.9477531677168285,1,0.15288711564799817,0
3,2,469.65711328455416,2.9114151460733373,0.7415331225966513,4.922161832874669,2,0.06616872172518085,0
1,1,606.6718489410898,3.5158305774094196,0.7080353352043431,8.806505774645778,1,0.21593820402013508,1
8,0,667.893700903681,4.816463458045953,0.9889268467508909,4.129111895892132,2,0.12785381790869554,0
3,4,743.6389423508513,4.27605453753103,0.600282329794035,5.374937536732345,0,0.3124058976796318,0
3,3,711.4736610756449,3.547309061982297,0.6076796414273042,0.4929966240916994,2,0.5143832465110202,0
1,4,674.4394000145955,3.7931804243857763,0.6459335885181998,0.023474738674531537,0,0.5887594635650095,1
11,5,436.98265376117826,2.7105325279427457,0.5863786591405437,2.447998730017259,0,0.7898681073797429,0
5,1,385.6507916087877,4.961439740940283,0.6896827991020933,6.805830929187673,1,0.6562398932483586,0
10,1,566.5215020648395,4.166018261737298,0.9554171134948769,1.212648933591367,1,0.608758325129553,1
7,2,686.6256144682138,3.213510171158556,0.8076739203142871,1.1376195880454942,1,0.41178202748577464,1
10,6,455.45585984467857,3.964520985538111,0.7059732743061318,4.109606080359033,3,0.4738084349601387,1
9,3,713.0343931428773,2.773705915172485,0.9672053972856074,6.478370386082265,0,0.4145208293901811,0
12,3,790.523349097236,4.914591672018959,0.5242321162379111,7.120719922479305,0,0.8421660300613831,0
7,2,316.735816185316,2.9369624697084147,0.6051380889509307,1.7845067409837478,3,0.23000045254839985,0
9,6,332.61585924074404,4.120075795138035,0.7829443025508795,0.7958814737204245,0,0.0057209315419646245,1
8,1,471.9249882189327,3.113636156347326,0.8077763115965896,9.403970339455443,0,0.6513198972262393,0
12,3,561.5225336378393,4.293903456621339,0.5197787532813065,2.606663825621017,3,0.2024621836388314,0
2,1,395.0865972465898,4.442053418100702,0.7015193789535661,8.533464976087238,1,0.8901151363098093,1
1,2,770.4405357734289,4.183549322278582,0.8245769824154363,8.634914504628183,0,0.8590463297066561,1
7,4,584.8133723036902,4.036248650637981,0.8490352732017008,7.725225917625444,1,0.07672737192820589,1
7,5,507.8894096481479,4.73117273488003,0.8190699512581346,1.6883360665257008,0,0.10638840541407735,1
14,8,212.81809522629447,2.696566777474395,0.6602816121804622,8.218014592542003,2,0.4951715922466663,1
8,2,236.8368367144986,3.3272869144504877,0.5467600617989548,7.692505592415867,1,0.6092226627693547,0
5,2,556.2018500563613,3.120718699077115,0.713556223209667,5.967229901062171,3,0.27490833748224075,1
3,4,100.0,4.970034905163554,0.5643772186840277,3.3720203516895273,0,0.7167977166993706,1
12,0,702.5274819288144,3.473474449167184,0.9738118292603335,2.625086042665441,0,0.5949160209188715,0
8,4,468.3692311255359,4.331531748100996,0.7375854330113141,1.2188921208035897,1,0.3248241097485547,0
6,3,1148.6185939189468,4.211812909702512,0.6586295871784338,5.097570669008714,1,0.025371488042315593,1
11,6,961.5832501232221,3.0302030936934443,0.88315203555945,5.852608755098466,0,0.7501502812985177,0
3,2,463.71018615049667,3.097494200528878,0.7489742962911319,3.5933899051578724,2,0.2147536658250827,1
1,2,478.732599493737,3.203211408882585,0.6550170120062251,4.7535906768086855,1,0.8344737434626284,0
3,3,699.116302800406,3.527818195648448,0.9059838711954009,3.635144573692667,0,0.4202902600542552,0
5,6,840.6345219836076,3.0858126641263173,0.933576075500561,6.410060573207012,1,0.5770774426317654,0
14,0,172.39418851279663,2.5491287068671196,0.8365040831443384,9.012592077965634,2,0.8729487304090019,0
3,4,142.72490692906268,4.698482642017989,0.5234822112038336,1.6392026204694488,0,0.8636230009199534,0
1,4,375.5930388891237,4.91402457845221,0.783161440083266,3.8140880990312342,1,0.37151957524357326,0
5,3,616.5475166347728,3.35392596757892,0.8816474559986408,1.4086860395086132,2,0.20888889271484312,0
10,4,599.3747181015194,3.346267198563682,0.5682515060417911,6.2494377040783196,1,0.7751460777285947,0
7,4,713.95429099677,2.5177295319359274,0.6143353756923017,7.288705094885958,0,0.4330802036021312,0
14,4,260.0604943269384,4.200626720825936,0.9412475525340682,9.31912732597456,0,0.1920419935590041,0
7,1,100.0,4.563599739371572,0.510060860926537,2.788719262609649,1,0.9044253423171502,1
11,5,671.6028390604291,2.866520750900008,0.8763635689129881,9.502112058654301,2,0.19810419424108738,0
9,6,334.3607454069531,2.8991658734178767,0.7368866462572115,0.632626718206748,1,0.025807168191231078,0
10,0,100.0,4.475208124928594,0.7233860794198035,6.0301386336458815,0,0.020279973767419968,0
10,4,529.0127491918763,4.040726870885361,0.5035482662474435,0.5713271934332997,1,0.6223153564542643,0
12,2,658.6351376437354,2.6121513940692926,0.9096991154832463,8.937741877619448,4,0.6616750607175304,0
13,2,475.58857357574453,4.056367476155704,0.6799124503182832,5.298090570700541,2,0.3110417050569839,0
3,3,408.43032276350215,3.2722943071094153,0.7703828156502714,6.693483507627961,2,0.3200109892470634,1
7,1,468.1275535708187,3.421812888677115,0.8386503431678297,8.315739259104525,2,0.33949391505994275,1
1,1,425.88344751984346,4.424328545742201,0.8513147882189579,1.5031062248396876,2,0.6801585467588787,1
4,5,230.3905776119666,4.5273379816815265,0.9779900294130361,0.38591561938133845,2,0.058133791026828585,0
13,0,357.0638646019137,3.5008915670995764,0.7656699766183046,8.788811459128521,0,0.9291163526913256,0
4,2,604.2559810027628,4.867882340015887,0.6998597754872138,3.149332274589325,1,0.22252104417744645,0
14,3,564.3357082753,3.516156794880181,0.9768518132458539,1.2897890792716526,1,0.9996732052420922,1
5,2,533.6119611933641,4.429590088075274,0.8210551175127605,4.684612370870865,2,0.17152269378718699,1
7,2,300.9703036293241,3.7096931614106476,0.6490751781382778,5.983060756960188,1,0.7715464573123775,0
7,1,463.69936757286655,4.74383081630521,0.5632321227017856,0.30970603422510123,1,0.22341254492962503,0
13,1,100.0,4.769403109125447,0.9212772507325906,2.7489565825708775,1,0.08084680164325397,0
11,3,535.695332777078,2.7185420196777095,0.6810908013970758,0.3279987427689601,1,0.8749333243506489,1
13,1,785.7715415627135,4.841233328275564,0.8302348606822156,4.20335389195499,1,0.8587512591908919,1
4,2,205.17357359157887,4.563837103801039,0.7354082096829491,8.951000290662442,0,0.40357039244960136,0
13,0,382.81446533644896,4.478276785781667,0.5994648898975192,9.826524114935692,3,0.7023961425404268,1
7,1,565.821355742026,3.002278349213806,0.8008433043102325,6.370475535036276,3,0.5570659326839171,0
11,7,750.5685268854968,4.512798021886662,0.5303415344753412,1.616376937845918,3,0.8529561136737488,1
3,6,410.3550767399701,4.625331836712592,0.7066712299355962,9.058493899993058,0,0.3150559693186544,1
6,1,361.54993414682076,3.222875836135377,0.7733074698318355,5.162478232000605,0,0.5236723999989852,1
12,1,106.21537151678336,4.88065019590581,0.7180234870592895,1.537493121029181,0,0.48537237120455046,0
2,4,520.6876258616213,2.6246503659979106,0.8743360876254954,9.217266694516614,1,0.35390582625685874,0
10,5,908.4152080287488,2.874773133117849,0.9139624772726562,7.57469050723103,0,0.8914550645563722,0
13,5,555.4716923929352,3.843952845128786,0.885621537016589,7.317052727231515,0,0.16587792466253548,0
14,0,495.54420416325735,3.9394811778057743,0.519406473905901,7.091807037944047,0,0.14950863952069615,1
9,5,564.4164621533971,4.112875208252259,0.5970643852229861,2.0033982109644235,0,0.5769095353227514,0
5,3,497.7815992102796,2.5424228232886663,0.7683037546318872,2.110066917075261,2,0.657494229984942,0
6,7,337.39712554797404,4.900916936555326,0.9674110202219006,6.88292998427255,1,0.19461925432456517,1
12,3,664.6559831355411,2.61147023183536,0.9174783875260584,2.197227501103969,0,0.3907174422546241,0
12,3,545.1523046223509,2.857654881808506,0.9212672541759008,4.3867169680304885,2,0.9465638429787437,0
12,3,503.52265038673147,2.5350362938151423,0.6516040968798374,7.820018255939414,1,0.246617422690674,0
12,4,304.92679454435,3.9171460832352367,0.7147239485393513,7.839525180978409,3,0.6683607021173941,0
4,4,760.7015863869518,4.830667209802431,0.7353529736579687,4.532617725258596,3,0.7401493936975908,0
14,3,632.940549066622,4.16486791520116,0.5786857916749553,7.921899382752451,3,0.44812869946515954,1
14,3,389.4158325265396,4.556643671201068,0.5155340651222282,8.386217961980568,2,0.937525986759583,0
11,3,700.3649707363875,2.53320300864645,0.9734514497302584,6.547757512842603,2,0.7366567352187905,1
10,2,400.4858323229586,3.855038246199315,0.6203562928317534,2.2842585230842016,1,0.45792457986089785,0
7,4,343.59930149779257,3.6489074437638047,0.6199744518618157,2.740117803855475,4,0.569335201776094,0
12,1,348.0593765039426,3.7474198605519824,0.5416895268843798,3.1484115540873536,1,0.6926134434251007,0
9,0,145.78628938238177,2.6805329633379698,0.9642538759718893,1.16804107733952,0,0.5921901804292182,0
7,7,594.3084760836412,4.211088402673269,0.789868557469886,2.731596203699451,3,0.8786975838260759,0
14,1,133.77102433232994,3.7580510371465863,0.8335184285626769,2.095192243125321,0,0.35688866228040117,0
1,1,254.31123374684748,4.41287212465316,0.9557884436315263,4.553287498086021,1,0.29988574005580493,0
1,1,100.0,3.7132265851542883,0.6728100844503948,9.084375478722649,0,0.2138388894952643,0
9,3,482.7860614418214,2.87345409056608,0.810753655569042,1.0448031675395808,2,0.037782968064595135,0
11,1,469.93590794562556,4.1206423851945555,0.5193997273644437,7.202679239473956,1,0.043013964380055336,0
14,3,434.66075736272717,2.930965905262916,0.5933862641155647,6.872830044131277,1,0.8700551931092828,1
9,6,291.4844610658847,4.680986408387037,0.9156229025449713,0.9575419866335766,0,0.6783931464059073,1
4,1,265.553249312672,4.032790597673104,0.8833841781691678,9.225724049058,2,0.6605324154364861,0
13,2,592.8739727093148,2.893009708892386,0.6753213457285734,5.684722021568196,0,0.614642818934886,0
9,3,389.88961365830244,4.905845143703017,0.6884053138871062,3.6372552113568424,0,0.8492191446941049,1
3,3,563.271664307229,3.7959136583383017,0.7667772167767897,7.565385834953067,0,0.48026692566562745,0
7,7,322.95026277515547,2.6822461296791373,0.5001205023425672,2.5736545840163405,1,0.8704108285583003,1
6,5,536.2125485542165,4.067082261037668,0.6206221680190139,6.935098370463204,0,0.35944502618223917,0
8,2,760.6556074632127,3.1329972675320255,0.6041159043041072,0.3971120757224722,2,0.9267075043390905,1
11,1,617.2331600785567,4.509233629693256,0.6252414733748817,8.39408037609272,2,0.6986569800812401,0
9,7,417.5172363567039,4.5445551839154765,0.9029529212667207,4.481708470213185,1,0.25717713602442727,1
14,5,551.4397940711855,4.9473683896366545,0.6398369282732216,6.3669291435794175,0,0.5640849216886251,0
5,3,451.8669650939574,3.754673827561259,0.5957606610250741,2.212378198066837,0,0.5330305614882556,0
1,2,501.5760369389456,3.6373921993193425,0.7521317303965158,6.770737126584479,1,0.13789882173033396,0
3,3,434.8777895702993,4.383689013616202,0.932822518186366,7.722402758932766,0,0.5912429057506141,0
10,2,467.13295882292175,2.8311766408548165,0.6206748519187499,4.732131868843988,1,0.31478562371695795,1
12,4,542.418670614835,3.8672887844828105,0.5392681213963993,6.177269240617943,0,0.05234876680960243,0
8,3,301.32826008360985,3.8656190003271274,0.6782023679248323,4.563259238223986,0,0.9486561577065649,1
11,3,296.82423460200437,2.723682807025968,0.873825912282489,8.940913692578455,1,0.6414903690642878,0
6,6,222.29148923375777,3.544960213767284,0.7753452723473973,4.978691805143192,1,0.876918931870847,1
8,1,179.945779099258,4.633211996418005,0.9083966847871737,8.41808709028819,2,0.6760560050132531,0
9,4,256.5434615559041,4.640384054986651,0.979796073804617,8.013520582702485,0,0.35698369214011294,1
4,2,531.8925013608258,2.7480941622992026,0.8963312383758085,4.105048213483565,0,0.5126880723288114,1
1,2,321.4424969016232,2.726802206869577,0.8019015394218767,2.30084491857475,0,0.6757467603471771,0
14,3,602.7228928462192,3.156738692504838,0.7466707940261903,4.0608213255977095,0,0.9602523252014376,1
1,3,506.94274975051235,4.686915156384984,0.5200345431741333,8.262173757752201,0,0.2536694591216965,1
10,1,106.29915731238924,2.822256462683747,0.9921609894070207,2.2763253581939233,0,0.8749770586241177,0
4,3,630.995116844338,4.2999920065686155,0.6917405612875213,5.244363458577493,1,0.9240778052942694,0
12,2,662.1597291183419,2.752914049032758,0.5761141069584335,8.060967479607475,1,0.6704155146589565,0
14,4,301.2274650330293,4.057844634369563,0.8333544276982283,3.5347747512837877,0,0.9312666274013378,1
7,6,584.0383085789983,3.3901682477978623,0.6421441445477296,6.422096370026974,0,0.3978785874773685,0
2,5,328.70035251816023,4.472284907414668,0.7928891354655239,2.4563157404881455,1,0.9530161760404428,0
3,5,519.5340753496671,3.0842261220634093,0.7933839539222955,1.0927944536815992,0,0.7027828771659749,0
1,3,247.10031860900688,4.098004573474899,0.7228649104514346,7.943842250928563,2,0.0420057674188119,0
5,3,141.37870949308467,3.0892063364397124,0.9180593077725213,0.9896862340870682,0,0.9068728318190528,1
1,0,423.4365620774063,4.284150707780384,0.6324835307777215,2.7138139507958456,3,0.48447280903319256,1
8,3,475.25421074503276,4.684195086401871,0.7243162958088671,8.5510942199744,1,0.46032698477783285,0
1,4,420.46406127707917,2.8170044978169,0.7688460642954857,3.464692870786672,1,0.5664666059796343,0
11,6,263.1938883554881,4.666489221488758,0.8318123603836498,9.73045349514161,1,0.14938454677122792,1
1,2,420.0201875737726,3.9839381360357446,0.8919859252527947,9.797343347738597,5,0.46916604856739863,0
2,1,553.8589505161468,2.8177762271675597,0.697403641439128,2.682760204535567,0,0.8311272167177457,0
2,2,491.02139397549263,3.56885463839928,0.8230234720482981,0.4097822224989045,2,0.015482459137515336,0
12,2,536.5002061198427,2.9021507337127446,0.5753054765342596,7.050632842053791,1,0.2729171603243713,0
6,1,365.9769599091534,4.250869722166424,0.9663240502712394,4.509865026483437,0,0.00245458644384422,0
7,2,734.3435829432319,4.397170336044875,0.6915294032105017,1.0075284395957629,1,0.41571130914984833,1
5,5,264.7653326890439,2.7644913006819976,0.8647607109882192,7.075228189780428,0,0.7283155104937347,0
1,6,597.5120594173437,3.765349631736611,0.5101705409410888,0.31174909111921223,0,0.7987718291146285,1
1,4,736.3782185919923,4.536562640064793,0.6025935714524036,8.701966904922422,0,0.9451897611270066,0
3,2,596.181618549779,4.840407603877491,0.743541272161789,1.3865252911330372,1,0.6085046129707865,0
14,5,459.495154587034,3.7837946668544253,0.9391262338661732,1.27311878746725,1,0.25462686665289547,1
2,4,394.3405906674042,4.875698059028517,0.7636275749753385,1.7567229796858452,1,0.924147949136699,0
5,3,707.2175302092512,3.8392224261400747,0.9649352411469395,9.602663584920666,2,0.7753157538803761,0
12,4,215.4050149476654,3.48547623649977,0.7418984482913982,6.93169360253846,2,0.5744284830031445,0
10,0,305.9751479240713,4.620507821382239,0.7452245483679749,8.013715354636368,0,0.695640215718936,0
